"Orphanet_98157","Gonosome structural anomaly",306
"MONDO_0019717","chromosomal disease with overgrowth",81
"Orphanet_183573","Genetic overgrowth/obesity syndrome",3261
"Orphanet_1296","Lambert syndrome",4
"Orphanet_2792","Otofaciocervical syndrome",13
"Orphanet_1811","Odontomicronychial dysplasia",1
"Orphanet_180766","Malformative syndrome with dentinogenesis imperfecta",145
"Orphanet_2561","Ackerman syndrome",3
"Orphanet_85112","Palmoplantar keratoderma - XX sex reversal - predisposition to squamous cell carcinoma",5
"Orphanet_3368","Trigonocephaly - bifid nose - acral anomalies",2
"Orphanet_2825","PARC syndrome",5
"Orphanet_314002","Contractures-webbed neck-micrognathia-hypoplastic nipples syndrome",0
"Orphanet_2516","Microcephaly - cardiac defect - lung malsegmentation",113
"Orphanet_3439","Von Voss-Cherstvoy syndrome",11
"Orphanet_102283","Multiple congenital anomalies/dysmorphic syndrome-intellectual disability",5457
"Orphanet_3293","Telecanthus - hypertelorism - strabismus - pes cavus",0
"Orphanet_2343","Isolated cloverleaf skull syndrome",65
"Orphanet_251290","Parietal foramina with cleidocranial dysplasia",32
"Orphanet_96333","Rare otorhinolaryngological malformation",3457
"Orphanet_324601","X-linked cleft palate and ankyloglossia",6
"Orphanet_138055","Pierre Robin syndrome associated with bone disease",333
"Orphanet_950","Acrodysostosis",126
"Orphanet_2749","Oromandibular-limb hypogenesis syndrome",18
"Orphanet_391474","Frontorhiny",15
"Orphanet_238","Digestive duplication",0
"Orphanet_2151","Hirschsprung disease - ganglioneuroblastoma",1
"Orphanet_88993","Esophageal malformation",336
"Orphanet_929","Achalasia - microcephaly",13
"Orphanet_171208","Intermediate anorectal malformation",0
"Orphanet_79402","Generalized junctional epidermolysis bullosa, non-Herlitz type",18
"Orphanet_306504","Congenital nephrotic syndrome-interstitial lung disease-epidermolysis bullosa syndrome",2
"Orphanet_1807","Focal facial dermal dysplasia type III",18
"Orphanet_183770","Rare genetic immune disease",5959
"Orphanet_302","Epidermodysplasia verruciformis",40
"Orphanet_183681","Functional neutrophil defect",1406
"Orphanet_221046","Poikiloderma with neutropenia",43
"Orphanet_369852","Recurrent infections-myelofibrosis-nephromegaly syndrome",248
"MONDO_0014206","severe early-onset pulmonary alveolar proteinosis due to MARS deficiency",2
"MONDO_0020637","mendelian susceptibility to mycobacterial diseases due to a partial deficiency",770
"Orphanet_331226","Autosomal recessive hyper-IgE syndrome due to TYK2 deficiency",79
"MONDO_0000070","mycobacterium tuberculosis, susceptibility",0
"Orphanet_101090","Hyper-IgM syndrome type 3",24
"Orphanet_101972","Combined T and B cell immunodeficiency",3331
"Orphanet_331217","Other immunodeficiency syndrome due to defects in adaptive immunity",2524
"Orphanet_331249","Immunodeficiency syndrome with hypopigmentation",762
"Orphanet_300359","PLCG2-associated antibody deficiency and immune dysregulation",24
"Orphanet_2615","Nakajo-Nishimura syndrome",14
"Orphanet_71202","Rare hemorrhagic disorder due to a constitutional platelet anomaly",1758
"Orphanet_67044","Thrombocytopenia with congenital dyserythropoietic anemia",23
"Orphanet_101022","Mediterranean macrothrombocytopenia",9
"Orphanet_98885","Bleeding diathesis due to glycoprotein VI deficiency",95
"Orphanet_104007","Congenital enteropathy involving intestinal mucosa development",251
"Orphanet_329242","Congenital chronic diarrhea with protein-losing enteropathy",13
"Orphanet_93222","Sporadic idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial proliferation",0
"Orphanet_93217","Familial idiopathic steroid-resistant nephrotic syndrome with diffuse mesangial sclerosis",0
"Orphanet_60025","Pulmonary alveolar microlithiasis",21
"Orphanet_171836","Amelogenesis imperfecta and gingival hyperplasia syndrome",1
"Orphanet_99791","Dentin dysplasia type II",24
"Orphanet_174590","Congenital hypogonadotropic hypogonadism",3275
"Orphanet_432","Normosmic congenital hypogonadotropic hypogonadism",728
"MONDO_0060577","neurodevelopmental disorder with microcephaly, ataxia, and seizures",1
"Orphanet_231214","Beta-thalassemia major",158
"Orphanet_226292","Permanent congenital hypothyroidism",734
"Orphanet_97927","Peripheral resistance to thyroid hormones",102
"Orphanet_98357","Autosomal recessive disease with focal palmoplantar keratoderma as a major feature",54
"Orphanet_402003","Autosomal dominant focal non-epidermolytic palmoplantar keratoderma with plantar blistering",130
"Orphanet_79395","Keratoderma hereditarium mutilans with ichthyosis",33
"Orphanet_307804","Autosomal recessive disease with diffuse palmoplantar keratoderma as a major feature",436
"Orphanet_384","Palmoplantar keratoderma-sclerodactyly syndrome",132
"Orphanet_307967","Punctate palmoplantar keratoderma",159
"HP_0004552","Scarring alopecia of scalp",2
"Orphanet_91132","Ichthyosis-hypotrichosis syndrome",67
"Orphanet_86819","Atrichia with papular lesions",112
"Orphanet_3361","Trichodysplasia - xeroderma",19
"MONDO_0018558","syndrome with woolly hair",232
"MONDO_0010895","ABCD syndrome",1
"Orphanet_100976","Bathing suit ichthyosis",145
"Orphanet_281222","Autosomal ichthyosis syndrome with prominent hair abnormalities",284
"Orphanet_59303","Ichthyosis - hypotrichosis - sclerosing cholangitis",39
"MONDO_0011024","dermatitis herpetiformis, familial",0
"EFO_0009070","intellectual developmental disorder with dysmorphic facies and ptosis",1
"Orphanet_85164","Camptodactyly - tall stature - scoliosis - hearing loss",3
"Orphanet_329191","Tall stature - scoliosis - macrodactyly of the great toes",403
"Orphanet_1506","Thin ribs - tubular bones - dysmorphism",0
"Orphanet_93317","Spondylometaphyseal dysplasia, Sedaghatian type",20
"Orphanet_1328","Camurati-Engelmann disease",29
"Orphanet_93443","Neonatal osteosclerotic dysplasia",182
"Orphanet_2781","Osteopetrosis",639
"Orphanet_1293","Brachyolmia",37
"Orphanet_1824","Lowry-Wood syndrome",1
"Orphanet_2776","Autosomal recessive distal osteolysis syndrome",23
"Orphanet_2619","Brachydactylous dwarfism, Mseleni type",0
"Orphanet_93283","Spondyloepiphyseal dysplasia, Kimberley type",7
"Orphanet_93304","Autosomal dominant brachyolmia",7
"Orphanet_401979","Autosomal recessive spondylometaphyseal dysplasia, Mégarbané type",18
"Orphanet_2646","Parastremmatic dwarfism",173
"Orphanet_254704","Genetic hyperferritinemia without iron overload",1
"EFO_1001450","Wolff-Parkinson-White Syndrome",41
"MONDO_0014968","encephalopathy, progressive, with amyotrophy and optic atrophy",2
"Orphanet_400011","Rare female infertility due to hypothalamic-pituitary-gonadal axis disorder of genetic origin",3221
"Orphanet_399839","Rare female infertility due to a congenital hypogonadotropic hypogonadism",2856
"MONDO_0054842","polycystic kidney disease 6 with or without polycystic liver disease",2
"EFO_0003900","ciliopathy",2601
"MONDO_0054743","polycystic liver disease 3 with or without kidney cysts",1
"Orphanet_401996","Karyomegalic interstitial nephritis",427
"Orphanet_88939","Pseudohypoaldosteronism type 2B",124
"MONDO_0009633","microspherophakia and/or megalocornea, with ectopia lentis and with or without secondary glaucoma",51
"MONDO_0060745","intellectual developmental disorder with or without epilepsy or cerebellar ataxia",1
"MONDO_0021106","laminopathy",1606
"Orphanet_3324","Familial thrombomodulin anomalies",0
"Orphanet_2132","Hemoglobin C disease",1
"Orphanet_231401","Alpha-thalassemia - myelodysplastic syndrome",14
"MONDO_0000032","febrile seizures, familial",22
"EFO_0009847","dizziness",203
"EFO_0005429","borderline personality disorder symptom",2
"EFO_0005673","chronic mucus hypersecretion",11
"EFO_0010072","toothache",50
"HP_0030839","knee pain",92
"HP_0030766","ear pain",106
"EFO_0004567","antipsychotic drug related weight gain",2
"EFO_0002503","cardiac hypertrophy",1511
"HP_0000964","Eczema",200
"HP_0001279","syncope",159
"HP_0012520","Perivascular spaces",94
"HP_0030956","Abnormality of cardiovascular system electrophysiology",672
"HP_0005180","Tricuspid regurgitation",99
"HP_0011105","Hypervolemia",40
"HP_0002597","Abnormality of the vasculature",2160
"HP_0000978","Bruising susceptibility",2
"EFO_0004859","abdominal aortic artery calcification",1
"HP_0000400","Macrotia",1
"HP_0012207","Reduced sperm motility",1
"HP_0011277","abnormality of the urinary system physiology",599
"HP_0100880","Nephrogenic rest",28
"HP_0030096","Abnormal muscle fiber dystrophin expression",1
"HP_0010931","Abnormality of sodium homeostasis",271
"HP_0003124","hypercholesterolemia",805
"EFO_0006856","leucine-induced hypoglycemia",581
"HP_0000833","Glucose intolerance",1069
"HP_0003108","Hyperglycinuria",5
"HP_0002901","Hypocalcemia",277
"HP_0011924","Decreased activity of mitochondrial complex III",0
"HP_0011923","Decreased activity of mitochondrial complex I",1
"HP_0012595","Mild proteinuria",44
"HP_0012594","Microalbuminuria",379
"HP_0002165","Pterygium of nails",1
"HP_0001172","Abnormal thumb morphology",4
"HP_0010813","Abnormal number of hair whorls",0
"HP_0002857","Genu valgum",11
"HP_0001385","Hip dysplasia",35
"HP_0001776","Bilateral talipes equinovarus",2
"HP_0009824","Upper limb undergrowth",65
"HP_0003549","Abnormality of connective tissue",1330
"HP_0000023","Inguinal hernia",271
"HP_0009124","Abnormality of adipose tissue",77
"HP_0100727","Histiocytosis",156
"HP_0001876","Pancytopenia",292
"HP_0011842","Abnormality of skeletal morphology",764
"HP_0005465","Facial hyperostosis",0
"HP_0000236","Abnormality of the anterior fontanelle",8
"HP_0005469","Flat occiput",2
"HP_0009816","Lower limb undergrowth",3
"HP_0005281","Hypoplastic nasal bridge",0
"EFO_0007053","myelosuppression",252
"HP_0000771","Gynecomastia",94
"HP_0010307","Stridor",28
"HP_0003326","Myalgia",360
"HP_0001319","Neonatal hypotonia",33
"HP_0009020","Exercise-induced muscle fatigue",5
"HP_0025382","Hypodipsia",12
"HP_0000733","Stereotypy",165
"HP_0100023","Recurrent hand flapping",0
"HP_0031987","Diminished ability to concentrate",9
"HP_0000720","mood swings",10
"HP_0100738","Abnormal eating behavior",12
"HP_0002141","Gait imbalance",9
"HP_0003470","Paralysis",605
"HP_0006978","Dysmyelinating leukodystrophy",4
"HP_0011198","EEG with generalized epileptiform discharges",1
"HP_0030303","Hypoplastic anterior commissure",1
"HP_0009717","Cortical tubers",67
"EFO_0007948","HIV-associated neurocognitive disorder",369
"HP_0001268","cognitive decline",805
"HP_0100256","senile plaques",331
"EFO_0003889","functional laterality",116
"HP_0000465","Webbed neck",9
"HP_0010539","Thin calvarium",0
"HP_0000444","Convex nasal ridge",2
"HP_0000341","Narrow forehead",6
"HP_0011141","age-related cataract",143
"HP_0011142","age-related nuclear cataract",26
"HP_0007648","Punctate cataract",3
"HP_0030211","Slow pupillary light response",0
"HP_0000632","Lacrimation abnormality",0
"HP_0000483","Astigmatism",278
"HP_0020046","accommodative esotropia",2
"HP_0031760","non-accommodative esotropia",4
"HP_0000286","Epicanthus",26
"HP_0000153","abnormality of the mouth",1431
"EFO_0009869","xerostomia",140
"HP_0000171","Microglossia",2
"HP_0011107","Recurrent aphthous stomatitis",47
"HP_0000218","High palate",40
"HP_0000319","Smooth philtrum",7
"HP_0002002","Deep philtrum",5
"HP_0000294","Low anterior hairline",4
"HP_0010609","skin tags",22
"HP_0011368","epidermal thickening",84
"HP_0000997","Axillary freckling",3
"HP_0010314","Premature thelarche",17
"HP_0012438","Abnormal gallbladder physiology",2
"HP_0030895","Abnormal gastrointestinal motility",32
"EFO_1001852","Stomach Volvulus",0
"HP_0002573","rectal bleeding",96
"EFO_0007949","acute-on-chronic liver failure",103
"EFO_0009459","ACPA-positive rheumatoid arthritis",11
"EFO_1000900","discitis",11
"MONDO_0003816","articular cartilage disease",49
"EFO_1001378","neurogenic arthropathy",93
"MONDO_0003366","hydrarthrosis",6
"MONDO_0020013","rare odontologic disease",1910
"MONDO_0000151","symphalangism",83
"EFO_0009614","clavicle fracture",8
"MONDO_0000836","disease of bone structure",1720
"EFO_0004259","osteonecrosis",1764
"MONDO_0000844","spondyloepimetaphyseal dysplasia",335
"MONDO_0000138","metaphyseal chondrodysplasia (disease)",76
"MONDO_0001414","osteopoikilosis (disease)",189
"EFO_0005583","rickets",432
"MONDO_0024299","vitamin D-dependent rickets",67
"EFO_0000649","periodontitis",1570
"EFO_1001098","pericoronitis",6
"EFO_1001202","suppurative periapical periodontitis",118
"EFO_0009666","enthesopathy",78
"MONDO_0024419","enthesitis",66
"EFO_0008586","Non-ST Elevation Myocardial Infarction",197
"EFO_0004229","Dupuytren Contracture",214
"HP_0003756","Skeletal myopathy",88
"MONDO_0004603","collagenopathy",561
"EFO_0008507","interstitial cystitis",135
"EFO_0009690","urinary system disease",13609
"EFO_1001151","renal glycosuria",11
"EFO_1001153","renovascular hypertension",4
"EFO_0008619","Simple Cyst of Kidney",0
"MONDO_0002462","glomerulonephritis (disease)",1549
"EFO_0007313","HIV-associated nephropathy",76
"EFO_1001862","urinary bladder fistula",0
"EFO_0000545","infertility",6533
"MONDO_0018400","rare female infertility due to an adrenal disorder",84
"EFO_1001833","Pubic Symphysis Diastasis",0
"MONDO_0002259","gonadal disease",8324
"EFO_1001388","Pelvic Inflammatory Disease",176
"MONDO_0015853","deficient breast volume or number",451
"MONDO_0002102","cheilitis",47
"EFO_0000701","skin disease",11926
"Orphanet_86914","Lymphedema - cerebral arteriovenous anomaly",24
"EFO_1001777","chloracne",15
"EFO_1000706","hand dermatosis",7
"EFO_0008605","IgG/IgA pemphigus",1
"EFO_1000680","mucous membrane pemphigoid",1702
"EFO_1000771","subcorneal pustular dermatosis",7
"EFO_1000682","conjunctival pigmentation",1
"MONDO_0019278","hair anomaly",1946
"MONDO_0018798","other genetic dermis disorder",426
"EFO_1000662","acneiform dermatitis",8
"EFO_0007511","tinea favosa",6
"MONDO_0004389","mite infestation",20
"EFO_0005046","cutaneous Leishmaniasis",212
"EFO_0007294","hand, foot and mouth disease",116
"EFO_1000772","sweat gland disease",580
"EFO_1000712","hypohidrosis",37
"EFO_0007126","Acanthamoeba keratitis",15
"EFO_1001001","keratoconjunctivitis sicca",244
"MONDO_0001515","corneal degeneration",11
"MONDO_0002491","substance abuse",192
"MONDO_0002708","retinitis",154
"EFO_1001888","eye infection",234
"MONDO_0001744","angle-closure glaucoma",108
"MONDO_0001718","scleritis (disease)",37
"MONDO_0043885","eye infectious disease",295
"MONDO_0019191","IgG4-related dacryoadenitis and sialadenitis",8
"MONDO_0001524","globe disease",187
"MONDO_0004037","retinal edema",125
"EFO_1000977","hypertensive retinopathy",13
"MONDO_0000949","conjunctival degeneration",11
"MONDO_0000062","isolated microphthalmia",762
"MONDO_0000170","microphthalmia, isolated, with coloboma",724
"MONDO_0016663","overlapping connective tissue disease",170
"EFO_1000821","arthus reaction",60
"EFO_1001404","Postpericardiotomy Syndrome",16
"EFO_0009482","drug allergy",79
"EFO_1001025","lymphangiectasis",27
"EFO_1001043","mesenteric vascular occlusion",2
"EFO_1001031","malignant hypertension",69
"EFO_0009196","Pulmonary arterial hypertension associated with connective tissue disease",11
"EFO_0009195","Pulmonary arterial hypertension associated with chronic hemolytic anemia",0
"EFO_1000901","discrete subaortic stenosis",0
"EFO_1001405","Postthrombotic Syndrome",5
"MONDO_0015490","predominantly small-vessel vasculitis",798
"EFO_1000922","enterotoxemia",3
"MONDO_0025481","zoonoses",51
"MONDO_0014274","L-ferritin deficiency",1
"EFO_0007481","septicemic plague",5
"EFO_0009087","non-typhoidal Salmonella bacteremia",4
"MONDO_0044744","prekallikrein deficiency",6
"EFO_1001771","cardiac edema",22
"EFO_1000878","constrictive pericarditis",14
"HP_0004755","supraventricular tachycardia",120
"MONDO_0004790","fatty liver disease",1931
"MONDO_0024275","amebic dysentery",2
"EFO_0000771","bacterial disease",4900
"MONDO_0023149","infection due to clostridium perfringens",80
"EFO_0007203","cervicofacial actinomycosis",0
"EFO_1001313","Enterobacteriaceae Infections",2
"EFO_0007286","glanders",5
"EFO_1001489","skin and soft tissue Staphylococcus aureus infection",31
"EFO_0008558","Vancomycin-Resistant Staphylococcus Aureus Infection",10
"EFO_1001162","rickettsiosis",241
"EFO_0007192","Caplan's syndrome",3
"EFO_0001078","Pseudomonas aeruginosa PA14 infection",0
"EFO_0007437","Phlebotomus fever",6
"MONDO_0025371","Parvoviridae infectious disease",11
"MONDO_0002282","West Nile fever",22
"EFO_0007317","hymenolepiasis",5
"EFO_0007246","echinostomiasis",0
"MONDO_0001444","Chagas disease",10
"EFO_0007230","cyclosporiasis",2
"EFO_0007144","amebiasis",104
"EFO_0007447","Pneumocystis infectious disease",342
"EFO_0007380","mucormycosis",33
"EFO_0007310","histoplasmosis",249
"EFO_0005247","anti-Helicobacter pylori serum IgG measurement",2
"EFO_0009274","Epstein Barr viral capsid antigen IgG measurement",0
"EFO_0004533","alkaline phosphatase measurement",53
"EFO_0008299","thrombospondin-2 measurement",1
"EFO_0008228","mediator of RNA polymerase II transcription subunit 1 measurement",0
"EFO_0008269","properdin measurement",1
"EFO_0008157","inorganic pyrophosphatase measurement",1
"EFO_0008045","C-C motif chemokine 17 measurement",3
"EFO_0008384","tumor necrosis factor receptor II measurement",1
"EFO_0008060","cadherin-5 measurement",1
"EFO_0008203","lactadherin measurement",0
"EFO_0008100","contactin-2 measurement",2
"EFO_0008216","lysozyme C measurement",1
"EFO_0008179","interleukin 18 receptor accessory protein measurement",1
"EFO_0008187","interleukin 6 receptor subunit alpha measurement",3
"EFO_0008148","hemojuvelin measurement",1
"EFO_0008156","human Chorionic Gonadotropin measurement",1
"EFO_0008029","apolipoprotein E measurement",1
"EFO_0008118","endoglin measurement",1
"EFO_0008061","calcineurin measurement",1
"EFO_0008165","interferon gamma measurement",27
"EFO_0008020","alpha-2-HS-glycoprotein measurement",1
"EFO_0008295","T-lymphocyte surface antigen Ly-9 measurement",1
"EFO_0008121","endothelin-converting enzyme 1 measurement",1
"EFO_0008264","platelet-derived growth factor BB measurement",27
"EFO_0008240","N-acylethanolamine-hydrolyzing acid amidase measurement",2
"EFO_0009419","CX3CL1 measurement",1
"EFO_0008103","cystatin-D measurement",1
"EFO_0009418","CCL24 measurement",2
"EFO_0008194","kallikrein-12 measurement",1
"EFO_0008246","neurogenic locus notch homolog protein 1 measurement",1
"EFO_0008117","elafin measurement",1
"EFO_0004575","e-selectin measurement",2
"EFO_0009790","asparaginase activity measurement",0
"EFO_0007002","luteinizing hormone measurement",4
"EFO_0005845","hemoglobin A2 measurement",6
"EFO_0009204","Corpuscular Hemoglobin Concentration Distribution Width",0
"EFO_0009231","Reticulocyte Hemoglobin Distribution Width",0
"EFO_0009203","Carboxyhemoglobin to Total Hemoglobin Ratio Measurement",0
"EFO_0009223","Hemoglobin S Measurement",0
"EFO_0008464","glucose-dependent insulinotropic peptide measurement",13
"EFO_0008531","GLP-1-stimulated insulin response",0
"EFO_0004535","serum albumin measurement",22
"EFO_0007930","LDL cholesterol:HDL cholesterol ratio",2
"EFO_0009132","cholesterol efflux capacity measurement",8
"EFO_0007935","urinary uric acid to creatinine ratio",1
"EFO_0008419","susceptibility to chronic sinus infection measurement",40
"EFO_0000719","temporal measurement",1826
"EFO_0007796","parental longevity",196
"EFO_0004585","naphthyl-keratin adduct measurement",0
"EFO_0008009","1,5 anhydroglucitol measurement",7
"EFO_0009345","Hepatitis B virus surface antigen seropositivity",3
"EFO_0007009","skin pigmentation measurement",58
"EFO_0008332","interleukin 2 receptor antagonist measurement",24
"EFO_0007974","vaccenic acid measurement",2
"EFO_0009925","Antithrombotic agent use measurement",12
"EFO_0009932","HMG CoA reductase inhibitor use measurement",87
"EFO_0009939","Antimigraine preparation use measurement",11
"EFO_0008340","fear of minor pain measurement",20
"EFO_0008364","generational effect measurement",20
"EFO_0010156","sweet liking measurement",10
"EFO_0006868","skin conductance response amplitude",5
"EFO_0004885","early cardiac repolarization measurement",3
"EFO_0004327","electrocardiography",475
"EFO_0004462","PR interval",150
"EFO_0007740","S wave amplitude",0
"EFO_0008379","P wave terminal force measurement",6
"EFO_0004830","caudate nucleus volume",4
"EFO_0007739","left superior temporal gyrus thickness measurement",6
"EFO_0009182","psychotic symptom measurement",0
"EFO_0006876","seasonality measurement",22
"EFO_0008476","delayed reward discounting measurement",6
"EFO_0004786","Mini-International Neuropsychiatric Interview",0
"EFO_0006959","gene methylation measurement",5
"EFO_0007821","hair morphology measurement",840
"EFO_0007822","hair colour measurement",394
"EFO_0007648","vancomycin trough measurement",0
"EFO_0005271","sleep duration",202
"EFO_0004843","vitamin B measurement",20
"EFO_0006319","HIV viral set point measurement",24
"EFO_0004589","brachial circumference",5
"EFO_0004766","subcutaneous adipose tissue measurement",52
"EFO_0008578","sperm motility measurement",1
"EFO_0004527","mean corpuscular hemoglobin",822
"EFO_0004532","serum gamma-glutamyl transferase measurement",103
"EFO_0007645","longitudinal alcohol consumption measurement",25
"EFO_0010111","acetoacetate measurement",0
"EFO_0009603","stroke outcome severity measurement",55
"EFO_0005514","HER2 status",2
"EFO_0008474","spine bone mineral density change measurement",3
"EFO_0009270","heel bone mineral density",1286
"EFO_0006525","cigarettes per day measurement",101
"EFO_0006841","respiratory disease biomarker",1867
"EFO_0007575","blood aluminium measurement",0
"EFO_0007770","post-operative fentanyl consumption measurement",1
"EFO_0009440","age at last pregnancy measurement",0
"EFO_0009102","number of children ever born measurement",3
"EFO_0007864","sulfate measurement",5
"EFO_0005665","white matter hyperintensity measurement",33
"EFO_0009099","arousal domain measurement",0
"EFO_0006797","neurofibrillary tangles measurement",46
"EFO_0008389","putamen measurement",0
"EFO_0007049","gliadin seropositivity",0
"EFO_0007038","Influenza A seropositivity",2
"EFO_0005001","phenylalanine measurement",5
"EFO_0010067","corneal resistance factor",9
"EFO_0005213","central corneal thickness",46
"EFO_0006335","systolic blood pressure",1185
"EFO_0006336","diastolic blood pressure",756
"EFO_0007843","nose morphology measurement",117
"EFO_0009278","cranial vault morphology measurement",46
"EFO_1000782","altitude sickness",284
"MONDO_0044782","esophageal ulcer",211
"EFO_1001460","diverticulitis",477
"MONDO_0001674","diverticulitis of colon",310
"MONDO_0018178","intestinal lymphangiectasia (disease)",85
"MONDO_0024635","small intestine disease",2079
"MONDO_0002866","duodenal disease",875
"EFO_1000930","esophageal diverticulosis",0
"EFO_0007283","geographic tongue",14
"GO_0033142","progesterone receptor binding",0
"EFO_0000264","antibody",0
"EFO_0004294","left atrial function",2
"MONDO_0020529","ACTH-independent Cushing syndrome",75
"EFO_1001403","Postpartum Thyroiditis",18
"EFO_0000684","respiratory system disease",11362
"EFO_1002018","bronchial disease",3406
"Orphanet_306446","Congenital sucrase-isomaltase deficiency with minimal starch tolerance",0
"Orphanet_103909","Diarrhea-vomiting due to trehalase deficiency",44
"Orphanet_408","Isolated glycerol kinase deficiency",4
"Orphanet_353327","Congenital myasthenic syndromes with glycosylation defect",54
"Orphanet_79325","ALG8-CDG",190
"Orphanet_75496","Ehlers-Danlos syndrome, progeroid type",119
"Orphanet_324737","SRD5A3-CDG",81
"Orphanet_352479","Autosomal recessive limb-girdle muscular dystrophy due to ISPD deficiency",72
"Orphanet_309288","Alpha-mannosidosis, adult form",0
"Orphanet_118","Beta-mannosidosis",43
"Orphanet_308459","Disorder of glycolysis",277
"Orphanet_584","Mucopolysaccharidosis type 7",32
"Orphanet_353314","Pyruvate carboxylase deficiency, severe neonatal type",0
"Orphanet_79241","Biotinidase deficiency",27
"MONDO_0023258","glycogen storage disease type 1 due to SLC37A4 mutation",35
"Orphanet_308621","Glycogen storage disease due to glycogen branching enzyme deficiency, progressive hepatic form",112
"Orphanet_308698","Glycogen storage disease due to glycogen branching enzyme deficiency, childhood neuromuscular form",112
"Orphanet_308684","Glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form",112
"Orphanet_370","Glycogen storage disease due to phosphorylase kinase deficiency",519
"Orphanet_365","Glycogen storage disease due to acid maltase deficiency",123
"Orphanet_394529","Multiple acyl-CoA dehydrogenation deficiency, severe neonatal type",1
"MONDO_0001909","renal tubular acidosis",62
"Orphanet_79181","Disorder of histidine metabolism",60
"Orphanet_268145","Classic maple syrup urine disease",12
"MONDO_0043209","albinism",1132
"Orphanet_352740","Ocular albinism with congenital sensorineural deafness",5
"Orphanet_79435","Oculocutaneous albinism type 4",33
"Orphanet_2195","Dicarboxylic aminoaciduria",26
"Orphanet_2170","Methylcobalamin deficiency type cblG",2
"Orphanet_56","Alkaptonuria",27
"Orphanet_79314","L-2-hydroxyglutaric aciduria",90
"Orphanet_391417","HSD10 disease",236
"Orphanet_27","Vitamin B12-unresponsive methylmalonic acidemia",25
"Orphanet_309120","Acyl-CoA dehydrogenase deficiency",215
"Orphanet_3197","Hereditary hyperekplexia",35
"Orphanet_726","Alpers syndrome",55
"Orphanet_228337","CLN10 disease",37
"MONDO_0018299","sphingolipidosis with epilepsy",831
"Orphanet_216972","Niemann-Pick disease type C, severe perinatal form",0
"Orphanet_216986","Niemann-Pick disease type C, adult neurologic onset",0
"Orphanet_43","X-linked adrenoleukodystrophy",410
"EFO_0001069","nutritional disorder",6535
"EFO_0009023","Bardet-Biedl syndrome 12",2
"MONDO_0018699","pseudohypoparathyroidism with Albright hereditary osteodystrophy",166
"Orphanet_665","Albright hereditary osteodystrophy",166
"Orphanet_79443","Pseudohypoparathyroidism type 1A",132
"EFO_1000978","hypervitaminosis A",25
"Orphanet_859","Transcobalamin deficiency",14
"Orphanet_89936","X-linked hypophosphatemia",97
"EFO_1001120","potassium deficiency",61
"MONDO_0017264","syndromic recessive X-linked ichthyosis",0
"Orphanet_139","CHILD syndrome",70
"MONDO_0045016","cholesterol catabolic process disease",441
"Orphanet_85448","Familial amyloidosis, Finnish type",33
"MONDO_0006507","hereditary hemochromatosis",482
"MONDO_0054764","neurodegeneration with brain iron accumulation 8",1
"Orphanet_3453","Autoimmune polyendocrinopathy type 1",137
"Orphanet_699","Pearson syndrome",28
"Orphanet_208596","Genetic hyperparathyroidism",315
"EFO_0008519","primary hyperparathyroidism",149
"MONDO_0056803","sulfur metabolism disease",805
"Orphanet_137871","Laminopathy type Decaudain-Vigouroux",0
"Orphanet_657","Congenital isolated hyperinsulinism",450
"MONDO_0014497","polyendocrine-polyneuropathy syndrome",1
"Orphanet_552","MODY",785
"Orphanet_99989","Intermediate DEND syndrome",1
"Orphanet_280365","Autosomal codominant severe lipodystrophic laminopathy",0
"EFO_0009104","hyperuricemia",260
"Orphanet_3222","Phosphoribosylpyrophosphate synthetase superactivity",10
"Orphanet_99961","Benign recurrent intrahepatic cholestasis type 2",22
"Orphanet_95159","Hepatoerythropoietic porphyria",1276
"Orphanet_30","Hereditary orotic aciduria",14
"Orphanet_68367","Inborn errors of metabolism",9701
"Orphanet_68373","Peroxisomal disease",1378
"Orphanet_300","Bifunctional enzyme deficiency",27
"Orphanet_191","Cockayne syndrome",643
"MONDO_0044325","fanconi anemia, complementation group W",1
"Orphanet_37553","Cardiodysrhythmic potassium-sensitive periodic paralysis",67
"Orphanet_217638","Lysosomal disease with restrictive cardiomyopathy",1052
"Orphanet_355","Gaucher disease",879
"Orphanet_79207","Disorder of lysosomal amino acid transport",318
"Orphanet_77293","Niemann-Pick disease type B",231
"Orphanet_75233","Wolman disease",92
"Orphanet_309839","Disorder of copper metabolism",505
"Orphanet_329903","Immunoglobulin-mediated membranoproliferative glomerulonephritis",125
"Orphanet_225703","Mitochondrial disease with peripheral neuropathy",1899
"Orphanet_254776","Mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA",906
"Orphanet_324535","Combined oxidative phosphorylation defect type 11",23
"EFO_0009032","Combined oxidative phosphorylation defect type 21",1
"Orphanet_123","Björnstad syndrome",20
"Orphanet_14","Abetalipoproteinemia",41
"Orphanet_530","Lipoid proteinosis",47
"Orphanet_79214","Disorder of biogenic amine metabolism and transport",930
"Orphanet_79293","Familial LCAT deficiency",444
"EFO_0005590","steroid inherited metabolic disorder",631
"Orphanet_101953","Rare dyslipidemia",3359
"Orphanet_79185","Disorder of ornithine or proline metabolism",266
"Orphanet_79387","Metabolic disease with skin involvement",2434
